,,strain,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,,,,,,,
N,01,216-01N2S3,0.0381,0.0052,0,0,0.2842,0.1599,0.0305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5179,0.073566326,0.010040548,0,0,0.548754586,0.308746862,0.058891678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,101-7803-A,16.77,0.2523
N,01,223-01N2S4,0,0.0907,0.2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3804,0,0.238433228,0.761566772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,101-7803-A,16.76,0.086
N,01,224-01N5S4,0,0.1031,0.2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3287,0,0.313659872,0.686340128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,231-8101-A,17.64,0.5991
N,01,228-01N5S2,0,0,0.1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.1902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,232-7803R8,19.36,0.0219
N,01,235-01N2S1,0,0,0.0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,233-7803R8R21,18.54,0.0016
N,01,236-01N3S3,0,0,0.1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.1174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,232-7803R8,17.2,0.0163
N,01,239-01N3S4,0,0,0.1354,0,0.0104,0.042,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2268,0,0,0.597001764,0,0.045855379,0.185185185,0.171957672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,101-7803-A,17.45,0.4995
N,01,258-01N3S2,0.0566,0.0334,0.1321,0.1474,0.0144,0.0286,0.0371,0.0616,0.0345,0,0,0,0,0.0202,0,0,0,0,0,0,0,0,,0.5659,0.100017671,0.059021028,0.233433469,0.260470048,0.025446192,0.050538964,0.065559286,0.108853154,0.060964835,0,0,0,0,0.035695353,0,0,0,0,0,0,0,0,,,,,102-01N3S3,16.71,0.2312
P,01,103-01P5S1,0,0,0.0681,0,0,0,0.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0957,0,0,0.711598746,0,0,0,0.288401254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,102-01N3S3,16.67,0.1095
P,01,221-01P4S5,0,0,0.2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,201-01N3S2,16.38,1
P,01,234-01P2S4,0.0431,0.0044,0.2106,0,0,0.0712,0.113,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4723,0.091255558,0.009316113,0.445903028,0,0,0.150751641,0.239254711,0.06351895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,203-01N3S4,16.76,1
P,01,240-01P2S1,0.0485,0.0168,0.1765,0.0069,0.004,0.0322,0.0651,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3649,0.132913127,0.046040011,0.483694163,0.01890929,0.010961907,0.088243354,0.178405042,0.040833105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,217-01N3S3,18.34,0.3863
P,01,249-01P2S2,0.1023,0.0553,0.3803,0.0246,0.0524,0.0142,0.0742,0.0842,0,0.0453,0,0,0,0,0,0,0,0,0,0,0,0,,0.8328,0.122838617,0.066402498,0.456652257,0.029538905,0.062920269,0.017050913,0.089097022,0.101104707,0,0.054394813,0,0,0,0,0,0,0,0,0,0,0,0,,,,,220-01N2S1,19.1,0.2581
P,01,250-01P5S5,0.0855,0.032,0.3207,0.0576,0.0299,0.0777,0.1167,0,0,0.0289,0,0,0,0.0225,0,0,0,0,0,0,0,0,,0.7715,0.110823072,0.041477641,0.415683733,0.074659754,0.038755671,0.100712897,0.151263772,0,0,0.037459494,0,0,0,0.029163966,0,0,0,0,0,0,0,0,,,,,223-01N2S4,18.85,0.3076
P,01,252-01P4S4,0.0184,0.0149,0.2795,0,0,0.0143,0.0129,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3435,0.05356623,0.043377001,0.813682678,0,0,0.041630277,0.037554585,0.010189229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,224-01N5S4,18.51,0.4577
N,19,209-19N5S2,0.2137,0.0378,0.0206,0,0.0244,0,0.2248,0.192,0,0,0,0,0.125,0,0,0,0,0.0896,0,0,0,0.0167,,0.9446,0.226233326,0.040016938,0.021808173,0,0.02583104,0,0.237984332,0.203260639,0,0,0,0,0.132331145,0,0,0,0,0.094854965,0,0,0,0.017679441,,,,,228-01N5S2,19.36,0.4885
N,19,210-19N2S1,0,0,0,0,0.1839,0.3224,0.1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6666,0,0,0,0,0.275877588,0.483648365,0.240474047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,235-01N2S1,19.26,0.6032
N,19,225-19N5S1,0.0809,0.0289,0.0297,0.0126,0.0919,0.0455,0,0.0235,0.0117,0.147,0.1967,0.0509,0,0,0,0,0,0,0,0,0,0,,0.7193,0.112470457,0.040177951,0.041290143,0.01751703,0.127763103,0.063255943,0,0.032670652,0.016265814,0.204365355,0.273460309,0.070763242,0,0,0,0,0,0,0,0,0,0,,,,,236-01N3S3,19.17,0.5904
N,19,226-19N3S2,0,0.0439,0.2145,0,0,0.2037,0.1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6494,0,0.067600862,0.330304897,0,0,0.313674161,0.28842008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,239-01N3S4,19.17,0.3334
N,19,227-19N3S5,0.1515,0.0133,0.0335,0,0,0,0,0.0656,0.1002,0.1351,0.2117,0.1997,0,0,0,0,0.0309,0,0,0,0,0,,0.9415,0.160913436,0.014126394,0.035581519,0,0,0,0,0.069676049,0.106425916,0.143494424,0.224853956,0.212108338,0,0,0,0,0.032819968,0,0,0,0,0,,,,,201-01N3S2,18,0.6956
N,19,245-19N3S4,3.00E-04,0.0334,0.1607,0.1204,0.0895,0.0568,0.0247,0,0.2319,0.1962,0.0537,0,0,0,0,0,0,0,0.0225,0,0,0,,0.9901,0.000303,0.033733966,0.162306838,0.121603878,0.09039491,0.057367943,0.024946975,0,0.234218766,0.198161802,0.054236946,0,0,0,0,0,0,0,0.022724977,0,0,0,,,,,258-01N3S2,18.22,0.2522
N,19,251-19N2S5,0,0.2001,0.1102,0.062,0.0114,0.0089,0.0386,0.0216,0.1698,0.1605,0.0635,0,0,0,0,0,0.0389,0,0,0,0,0,,0.8855,0,0.225974026,0.124449464,0.07001694,0.012874082,0.010050819,0.043591191,0.024392998,0.19175607,0.181253529,0.071710898,0,0,0,0,0,0.043929983,0,0,0,0,0,,,,,203-01N3S4,18.74,1
P,19,214-19P2S2,0.1179,0.0304,0.0213,0.0172,0,0,0.0283,0.0389,0.0691,0.1793,0,0.0431,0,0,0,0,0,0,0,0,0,0,,0.5455,0.216131989,0.055728689,0.039046746,0.031530706,0,0,0.05187901,0.071310724,0.126672777,0.328689276,0,0.079010082,0,0,0,0,0,0,0,0,0,0,,,,,239-01N3S4,18.82,0.6404
P,19,229-19P4S3,0.0117,0.067,0.0523,0.0359,0.0226,0.0212,0.0228,0.0302,0.3062,0.2888,0.1054,0,0,0,0,0,0,0,0,0,0,0,,0.9641,0.012135671,0.069494866,0.054247485,0.037236801,0.023441552,0.02198942,0.023648999,0.031324551,0.317601909,0.299553988,0.109324759,0,0,0,0,0,0,0,0,0,0,0,,,,,103-01P5S1,16.84,0.363
P,19,237-19P5S5,0.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.1558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,103-01P5S1,16.76,0.1897
P,19,244-19P5S3,0.0574,0.0328,0.047,0,0,0.363,0,0.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9112,0.062993854,0.035996488,0.051580334,0,0,0.398375768,0,0.451053556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,204-01P5S5,16.86,1
P,19,248-19P4S5,0.067,0,0.1302,0,0,0.0959,0.1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4393,0.152515365,0,0.296380606,0,0,0.218301844,0.332802185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,208-01P2S1,17.9,1
P,19,255-19P5S1,0.0954,0.0609,0.0561,0.0124,0.0972,0.0223,0.0157,0.0109,0.018,0.037,0.0509,0.0584,0,0.065,0.0811,0,0.0651,0.0484,0,0,0.0153,0,,0.8101,0.117763239,0.075175904,0.06925071,0.015306752,0.119985187,0.027527466,0.019380323,0.013455129,0.022219479,0.045673374,0.062831749,0.072089865,0,0.080237008,0.100111097,0,0.080360449,0.05974571,0,0,0.018886557,0,,,,,221-01P4S5,18.68,0.3369
P,19,256-19P2S4,0.0881,0.049,0.0685,0.0126,0.1148,0.0336,0.0129,0.0191,0.0114,0.0102,0.0163,0.0244,0.0326,0,0.0557,0.0719,0,0.0774,0.0575,0.0485,0,0.0299,,0.8344,0.105584851,0.058724832,0.082094919,0.015100671,0.137583893,0.040268456,0.015460211,0.0228907,0.013662512,0.012224353,0.019534995,0.02924257,0.03906999,0,0.066754554,0.086169703,0,0.092761266,0.068911793,0.058125599,0,0.035834132,,,,,234-01P2S4,19.08,0.5492
P,19,257-19P2S1,0.0577,0.0499,0.059,0.0435,0.0847,0.0192,0.016,0.0088,0.0124,0.0118,0.0159,0.0249,0,0.0402,0,0.0556,0.064,0.0528,0,0.0372,0.024,0.0179,,0.6955,0.082961898,0.071746945,0.084831057,0.062544932,0.12178289,0.027606039,0.023005032,0.012652768,0.0178289,0.016966211,0.022861251,0.035801582,0,0.057800144,0,0.079942487,0.092020129,0.075916607,0,0.0534867,0.034507549,0.02573688,,,,,240-01P2S1,18.99,0.537
N,21,104-21N2S1,0.0267,0.0148,0,0,0,0.4153,0.3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8319,0.032095204,0.0177906,0,0,0,0.499218656,0.45089554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,250-01P5S5,18.97,0.0366
N,21,105-21N2S3,0.1737,0.0204,0.0854,0.0623,0.0819,0.0815,0.0178,0,0,0.0155,0.0291,0,0,0,0,0,0,0,0,0,0,0,,0.5676,0.30602537,0.035940803,0.150458069,0.109760395,0.144291755,0.143587033,0.031360113,0,0,0.027307963,0.051268499,0,0,0,0,0,0,0,0,0,0,0,,,,,208-01P2S1,18.97,1
N,21,106-21N2S5,0.2286,0.0351,0.033,0.0156,0.1238,0.1392,0.0263,0,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6049,0.377913705,0.05802612,0.054554472,0.025789387,0.204661928,0.230120681,0.043478261,0,0.005455447,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,240-01P2S1,18.67,0.5121
N,21,107-21N3S2,0.0776,0.1557,0.047,0.0135,0.0055,0.0317,0.209,0.1838,0.0355,0,0,0,0.0928,0,0,0,0,0,0,0,0,0,,0.8521,0.091069123,0.182725032,0.055157845,0.015843211,0.006454641,0.037202206,0.245276376,0.215702382,0.041661777,0,0,0,0.108907405,0,0,0,0,0,0,0,0,0,,,,,234-01P2S4,18.52,0.4684
N,21,108-21N3S3,0.0823,0.2819,0,0,0,0.2394,0.1269,0,0,0,0,0,0.1377,0,0,0,0,0,0,0,0,0,,0.8682,0.094793826,0.324694771,0,0,0,0.275742916,0.146164478,0,0,0,0,0,0.158604008,0,0,0,0,0,0,0,0,0,,,,,252-01P4S4,18.22,0.4495
N,21,109-21N3S4,0.0808,0.0175,0.0516,0.0411,0.0443,0.0776,0.0541,0.0249,0,0,0.0604,0,0,0,0,0,0,0,0,0,0,0,,0.4523,0.178642494,0.038691134,0.114083573,0.090868892,0.097943843,0.171567544,0.119610878,0.055051957,0,0,0.133539686,0,0,0,0,0,0,0,0,0,0,0,,,,,249-01P2S2,18.38,0.1284
N,21,112-21N5S5,0.1232,0,0.0561,0.019,0.0852,0,0.2953,0,0,0,0,0,0,0.0754,0,0,0,0,0,0,0,0,,0.6542,0.188321614,0,0.085753592,0.029043106,0.130235402,0,0.451391012,0,0,0,0,0,0,0.115255274,0,0,0,0,0,0,0,0,,,,,230-05N2S4,19.2,0.0788
P,21,113-21P2S1,0.0735,0.0262,0.0438,0.028,0.0311,0,0.0157,0.0201,0.0396,0.062,0.104,0.0914,0.0924,0.0655,0,0,0,0,0,0,0,0,,0.6933,0.106014712,0.037790278,0.063176114,0.040386557,0.044857926,0,0.022645319,0.028991778,0.057118131,0.089427376,0.150007212,0.131833261,0.133275638,0.094475696,0,0,0,0,0,0,0,0,,,,,218-05P4S1,18.59,0.3723
P,21,114-21P2S2,0.1224,0.0221,0.0684,0.0391,0.0141,0,0,0,0,0,0,0.0123,0,0.0688,0,0.0558,0,0.0907,0.1285,0,0,0,,0.6222,0.196721311,0.035519126,0.109932498,0.06284153,0.022661524,0,0,0,0,0,0,0.019768563,0,0.110575378,0,0.089681774,0,0.145773063,0.206525233,0,0,0,,,,,247-05P4S1,18.78,0.3326
P,21,115-21P2S4,0.0871,0.0187,0.0122,0.0054,0,0,0,0.0178,0.0462,0.0598,0.0573,0.1214,0,0,0.0822,0.0684,0,0,0,0,0,0,,0.5765,0.151084128,0.032437121,0.021162186,0.009366869,0,0,0,0.030875976,0.080138768,0.103729402,0.099392888,0.210581093,0,0,0.142584562,0.118647008,0,0,0,0,0,0,,,,,209-19N5S2,17.05,0.0553
P,21,116-21P4S2,0.055,0.0137,0.0315,0.0489,0.025,0,0.0327,0,0.0327,0.0443,0.0591,0.0706,0.0724,0.0574,0.1359,0,0,0,0,0,0,0,,0.6792,0.080977621,0.020170789,0.046378092,0.071996466,0.036808009,0,0.048144876,0,0.048144876,0.065223793,0.087014134,0.103945819,0.106595995,0.08451119,0.200088339,0,0,0,0,0,0,0,,,,,210-19N2S1,18.73,0.3334
P,21,117-21P4S3,0.1289,0,0.0088,0,0,0.0482,0.0952,0,0,0.0401,0,0.0708,0,0.0859,0.1373,0,0,0,0,0,0,0,,0.6152,0.209525358,0,0.014304291,0,0,0.078348505,0.154746424,0,0,0.065182055,0,0.115084525,0,0.139629389,0.223179454,0,0,0,0,0,0,0,,,,,211-19N1S2,16.33,0.0468
P,21,118-21P4S5,0.0649,0.0223,0.0273,0.051,0,0,0.0705,0,0,0.042,0,0.0617,0,0.0853,0,0.0737,0.0877,0.1219,0,0,0,0,,0.7083,0.091627841,0.031483835,0.03854299,0.072003388,0,0,0.099534096,0,0,0.059296908,0,0.087109982,0,0.120429197,0,0.104051955,0.123817591,0.172102217,0,0,0,0,,,,,225-19N5S1,18.56,0.1954
P,21,119-21P5S1,0.1875,0.1797,0,0.0273,0.025,0,0.162,0.1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7738,0.242310675,0.232230551,0,0.035280434,0.03230809,0,0.209356423,0.248513828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,226-19N3S2,18.8,0.0523
P,21,120-21P5S3,0.1594,0.138,0,0.0892,0.0731,0,0,0.2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7302,0.218296357,0.188989318,0,0.122158313,0.100109559,0,0,0.370446453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,227-19N3S5,19.04,0.0136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238-19N1S5,19.26,0.3418
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245-19N3S4,19.3,0.0332
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246-19N1S2,19.13,0.2815
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202-19N1S4,17.52,0.5254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242-19N1S4,17.82,0.1279
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251-19N2S5,17.76,0.0206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227-19N3S5,18.97,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225-19N5S1,17.57,0.1923
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205-19P2S4,17.05,0.1227
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206-19P5S3,17.24,0.008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207-19P5S1,17.62,0.0763
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213-19P4S5,18.19,0.0916
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214-19P2S2,15.77,0.0922
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222-19P5S5,19.1,0.2271
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229-19P4S3,19.12,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237-19P5S5,19.26,0.6854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244-19P5S3,19.13,0.0886
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248-19P4S5,18.35,0.3819
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257-19P2S1,17.77,0.2122
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205-19P2S4,18.38,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256-19P2S4,18.5,0.143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207-19P5S1,19,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255-19P5S1,18.94,0.1717
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222-19P5S5,18.94,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237-19P5S5,18.88,0.2219
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214-19P2S2,17.02,0.1341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104-21N2S1,15.35,0.0566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105-21N2S3,17.03,0.2519
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106-21N2S5,17.42,0.2595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107-21N3S2,18.3,0.0133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108-21N3S3,17.94,0.0381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112-21N5S5,15.24,0.0563
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109-21N3S4,18.29,0.0327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112-21N5S5,17.45,0.0202
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114-21P2S2,17.11,0.1035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121-21P3S3,16.76,0.1228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117-21P4S3,17.47,0.0459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118-21P4S5,17.64,0.0102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113-21P2S1,15.95,0.0512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-21P2S4,16.23,0.0614
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116-21P4S2,16.88,0.0502
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118-21P4S5,16.77,0.0365
